Metoda,Parametr_a,Iteracja,x0_start,x1_start,x0_end,x1_end,y_end,f_calls,r
Wewnetrzna,5,78,1.83537,3.14621,3.17738,3.17726,-0.217234,2080,4.49341
Wewnetrzna,5,79,3.63878,1.03195,3.17725,3.17739,-0.217234,1755,4.49341
Wewnetrzna,5,80,1.44416,4.36196,3.17741,3.17723,-0.217234,2040,4.49341
Wewnetrzna,5,81,3.46375,1.48075,3.17902,3.17562,-0.217234,1910,4.49341
Wewnetrzna,5,82,1.63353,3.11408,3.17742,3.17722,-0.217234,1810,4.49341
Wewnetrzna,5,83,2.79366,3.74009,3.17748,3.17716,-0.217234,2075,4.49341
Wewnetrzna,5,84,2.143,3.51538,3.17728,3.17736,-0.217234,1920,4.49341
Wewnetrzna,5,85,3.20677,3.19049,3.17793,3.17671,-0.217234,2055,4.49341
Wewnetrzna,5,86,3.71073,1.84061,3.17455,3.18009,-0.217234,2155,4.49341
Wewnetrzna,5,87,3.4964,1.73054,3.17836,3.17628,-0.217234,1895,4.49341
Wewnetrzna,5,88,3.87575,1.67412,3.17905,3.17559,-0.217234,1910,4.49341
Wewnetrzna,5,89,1.03707,2.82647,3.17842,3.17622,-0.217234,1940,4.49341
Wewnetrzna,5,90,3.15383,1.17247,3.17741,3.17723,-0.217234,1980,4.49341
Wewnetrzna,5,91,2.88533,1.73271,3.17718,3.17746,-0.217234,1640,4.49341
Wewnetrzna,5,92,4.37546,2.1522,3.17727,3.17737,-0.217234,1930,4.49341
Wewnetrzna,5,93,3.35875,3.0872,3.17794,3.1767,-0.217234,1760,4.49341
Wewnetrzna,5,94,2.99181,3.26271,3.17739,3.17725,-0.217234,2100,4.49341
Wewnetrzna,5,95,3.00228,1.48921,3.17779,3.17685,-0.217234,1890,4.49341
Wewnetrzna,5,96,3.99226,1.03761,3.17803,3.17661,-0.217234,2070,4.49341
Wewnetrzna,5,97,1.71073,4.18171,3.17746,3.17718,-0.217234,2085,4.49341
Wewnetrzna,5,98,2.18891,1.74681,3.17616,3.17848,-0.217234,1910,4.49341
Wewnetrzna,5,99,2.00918,1.98857,3.17726,3.17738,-0.217234,1645,4.49341
Wewnetrzna,5,100,1.47752,1.96178,3.17713,3.17751,-0.217234,1930,4.49341
