Metoda,Parametr_a,Iteracja,x0_start,x1_start,x0_end,x1_end,y_end,f_calls,r
Zewnetrzna,4.4934,92,2.27109,1.37253,4.09855,1.84188,-0.217234,480,4.4934
Zewnetrzna,4.4934,93,0.144872,1.41988,2.05355,3.9967,-0.217234,610,4.4934
Zewnetrzna,4.4934,94,0.288233,-4.14857,2.31202,3.85295,-0.217234,370,4.4934
Zewnetrzna,4.4934,95,-0.672189,3.14315,1.7197,4.1513,-0.217234,375,4.4934
Zewnetrzna,4.4934,96,1.43268,4.01512,1.81966,4.10846,-0.217234,730,4.4934
Zewnetrzna,4.4934,97,-2.67869,3.10017,2.14289,3.94951,-0.217234,360,4.4934
Zewnetrzna,4.4934,98,0.848771,-1.70427,2.09496,3.97515,-0.217234,570,4.4934
Zewnetrzna,4.4934,99,-4.22744,-1.32787,3.88565,2.25663,-0.217234,585,4.4934
Zewnetrzna,4.4934,100,-2.44268,-1.10493,4.13158,1.76654,-0.217234,590,4.4934
Wewnetrzna,4.4934,1,2.69028,1.32107,3.02026,3.3268,-0.217234,3260,4.49328
Wewnetrzna,4.4934,2,2.68241,2.60008,3.02022,3.32683,-0.217234,3700,4.49328
Wewnetrzna,4.4934,3,1.35503,2.09892,3.03623,3.31221,-0.217234,3700,4.49327
Wewnetrzna,4.4934,4,1.51737,3.98306,2.98333,3.35993,-0.217234,3295,4.49326
Wewnetrzna,4.4934,5,2.78899,2.74413,3.08564,3.26624,-0.217234,3775,4.49327
Wewnetrzna,4.4934,6,2.21956,2.26422,3.00779,3.33808,-0.217234,3660,4.49328
Wewnetrzna,4.4934,7,1.72295,2.67178,3.02122,3.32592,-0.217234,3270,4.49328
Wewnetrzna,4.4934,8,4.00817,1.82627,2.99448,3.35003,-0.217234,3270,4.49329
Wewnetrzna,4.4934,9,3.90159,1.31348,2.97634,3.36612,-0.217234,3545,4.49326
Wewnetrzna,4.4934,10,3.14271,2.09948,3.03927,3.30943,-0.217234,3660,4.49327
Wewnetrzna,4.4934,11,1.63355,2.99257,3.03231,3.31581,-0.217234,3565,4.49328
Wewnetrzna,4.4934,12,3.92129,1.27171,3.04851,3.30093,-0.217234,3340,4.49327
Wewnetrzna,4.4934,13,2.8146,2.90823,2.99954,3.34551,-0.217234,3525,4.49329
Wewnetrzna,4.4934,14,3.57787,1.0046,2.99765,3.3472,-0.217234,3225,4.49329
Wewnetrzna,4.4934,15,1.0159,3.9319,3.03662,3.31187,-0.217234,3870,4.49328
Wewnetrzna,4.4934,16,2.10253,1.53227,2.97321,3.36888,-0.217234,3365,4.49326
Wewnetrzna,4.4934,17,3.42256,1.98798,3.00248,3.34287,-0.217234,3165,4.49329
Wewnetrzna,4.4934,18,3.85063,1.71915,2.9735,3.36864,-0.217234,3240,4.49326
Wewnetrzna,4.4934,19,1.50029,1.45827,3.04703,3.30229,-0.217234,3725,4.49327
Wewnetrzna,4.4934,20,4.07477,1.09561,3.02032,3.32675,-0.217234,3125,4.49328
Wewnetrzna,4.4934,21,3.38185,1.30532,3.03071,3.31728,-0.217234,3885,4.49328
